LJ007-0046|laughing and uproarious, utterly unmindful of the companionship of men upon whom lay the shadow of an impending shameful death.|laughing and uproarious, utterly unmindful of the companionship of men upon whom lay the shadow of an impending shameful death.
LJ007-0047|"Men whose cases were dangerous, and those most seriously inclined, complained of these annoyances,"|"Men whose cases were dangerous, and those most seriously inclined, complained of these annoyances,"
LJ007-0048|so subversive of meditation, so disturbing to the thoughts;|so subversive of meditation, so disturbing to the thoughts;
LJ007-0049|they suffered sickening anxiety, and wished to be locked up alone. This indiscriminate association lasted for months,|they suffered sickening anxiety, and wished to be locked up alone. This indiscriminate association lasted for months,
LJ007-0050|during the whole of which time the unhappy convicts who had but little hope of commutation were exposed to the mockery of their reckless associates.|during the whole of which time the unhappy convicts who had but little hope of commutation were exposed to the mockery of their reckless associates.
LJ007-0051|The brutal callousness of the bulk of the inmates of the press-yard may be gathered from the prison punishment-book, which frequently recorded such entries as the following:|The brutal callousness of the bulk of the inmates of the press-yard may be gathered from the prison punishment-book, which frequently recorded such entries as the following:
LJ007-0052|Benjamin Vines and Daniel Ward put in irons for two days for breaking the windows of the day room in the condemned cells.|Benjamin Vines and Daniel Ward put in irons for two days for breaking the windows of the day room in the condemned cells.
LJ007-0053|"Joseph Coleman put in irons for three days for striking one of the prisoners," in the same place.|"Joseph Coleman put in irons for three days for striking one of the prisoners," in the same place.
LJ007-0054|There were disputes and quarrels constantly among these doomed men; it was a word and blow, an argument clenched always with a fight.|There were disputes and quarrels constantly among these doomed men; it was a word and blow, an argument clenched always with a fight.
LJ007-0055|The more peaceably disposed found some occupation in making Newgate tokens,|The more peaceably disposed found some occupation in making Newgate tokens,
LJ007-0056|leaden hearts, and "grinding the impressions off penny-pieces, then pricking figures or words on them to give to their friends as memorials.|leaden hearts, and "grinding the impressions off penny-pieces, then pricking figures or words on them to give to their friends as memorials.
LJ007-0057|Turnkeys occasionally visited the press-yard, but its occupants were under little or no control.|Turnkeys occasionally visited the press-yard, but its occupants were under little or no control.
LJ007-0058|The chaplain, who might have been expected to make these men his peculiar care, and who at one time had visited them frequently, often several times a week,|The chaplain, who might have been expected to make these men his peculiar care, and who at one time had visited them frequently, often several times a week,
LJ007-0059|had relaxed his efforts, because, according to his own account, he was so frequently stopped in the performance of his duties.|had relaxed his efforts, because, according to his own account, he was so frequently stopped in the performance of his duties.
LJ007-0060|In his evidence before the inspectors he declared that "for years he gave his whole time to his duties, from an early hour in the morning till late in the afternoon.|In his evidence before the inspectors he declared that "for years he gave his whole time to his duties, from an early hour in the morning till late in the afternoon.
